,PlanetIdentifier,TypeFlag,RightAscension,DeclinationAccurate,RightAscensionInDegrees,AngleBtwEarthExoplanetInDeg,DistFromEarthParsec
2919,Kepler-992 b,0,68263.0,47.641666666666666,284.42916689420997,162.2337702015584,
2920,Kepler-1284 b,0,69907.0,47.687777777777775,291.27916689969,88.79243130386169,
2921,Kepler-89 b,0,71359.0,41.89111111111111,297.32916690453,117.90960551771475,426.2
2922,Kepler-89 c,0,71359.0,41.89111111111111,297.32916690453,117.90960551771475,426.2
2923,Kepler-89 d,0,71359.0,41.89111111111111,297.32916690453,117.90960551771475,426.2
2924,Kepler-89 e,0,71359.0,41.89111111111111,297.32916690453,117.90960551771475,426.2
2925,HAT-P-43 b,0,30942.0,10.206666666666665,128.92500010313998,111.08250773071279,543.0
2926,Kepler-139 b,0,67774.0,43.88916666666667,282.39166689257996,83.71532719786691,476.47
2927,Kepler-139 c,0,67774.0,43.88916666666667,282.39166689257996,83.71532719786691,476.47
2928,Kepler-657 b,0,69887.0,47.30777777777777,291.19583356629,34.29748908023158,
2929,KIC 10024862 b,0,71233.0,46.93444444444444,296.80416690411,82.9761590833755,
2930,Kepler-254 b,0,69159.0,45.81638888888889,288.16250023053,59.031088040334595,1607.46
2931,Kepler-254 c,0,69159.0,45.81638888888889,288.16250023053,59.031088040334595,1607.46
2932,Kepler-254 d,0,69159.0,45.81638888888889,288.16250023053,59.031088040334595,1607.46
2933,HD 157172 b,0,62555.0,-18.383888888888887,260.64583354185,120.25615603779801,31.9
2934,Kepler-1625 b,0,70903.0,39.88666666666666,295.42916690300996,77.19812952262207,
2935,Kepler-1560 b,0,70268.0,43.21611111111111,292.78333356755996,84.6265228834762,
2936,Kepler-646 b,0,69713.0,44.38722222222222,290.47083356571,57.11621106962694,
2937,Kepler-1229 b,0,71397.0,46.99666666666667,297.48750023799,116.93205167116268,
2938,Kepler-1478 b,0,70360.0,41.74611111111111,293.16666690119996,118.78408597560097,
2939,HD 181342 b,0,69664.0,-22.380555555555556,290.26666689888,133.58061685275086,110.6
2940,HD 47186 b,0,23769.0,-26.377777777777776,99.03750007922999,126.66468464899133,37.84
2941,HD 47186 c,0,23769.0,-26.377777777777776,99.03750007922999,126.66468464899133,37.84
2942,HD 164509 b,0,64891.0,0.10444444444444445,270.37916688296997,128.98716672413124,52.0
2943,WASP-45 b,0,1257.0,-34.001666666666665,5.237500004189999,92.14819063743292,
2944,HD 27442 A b,2,15389.0,-58.698055555555555,64.12083338462999,136.2000759351185,18.1
2945,Kepler-363 d,0,67966.0,41.305277777777775,283.19166689322,109.96441038737002,734.62
2946,Kepler-363 c,0,67966.0,41.305277777777775,283.19166689322,109.96441038737002,734.62
2947,Kepler-363 b,0,67966.0,41.305277777777775,283.19166689322,109.96441038737002,734.62
2948,EPIC 201912552 b,0,41414.511,7.588391666666666,172.56046263804836,51.79387875712804,34.0
2949,HD 38801 b,0,20879.0,-7.6722222222222225,86.99583340292999,118.734898524972,99.4
2950,Kepler-1556 b,0,69215.0,40.21333333333334,288.39583356404995,24.442695615083508,
2951,CT Cha B,0,39849.0,-75.54472222222222,166.03750013283,69.86435108900609,165.0
2952,Kepler-1543 b,0,71310.0,47.036944444444444,297.12500023769996,151.88278118390934,
2953,Kepler-1553 b,0,70061.0,39.02222222222222,291.92083356687,64.2801879697857,
2954,HD 114613 b,0,47523.18502,-36.19697497222222,198.01327107507726,65.90280872008483,20.67
2955,Kepler-1282 b,0,69642.0,46.69833333333333,290.17500023213995,8.646498432768908,
2956,Kepler-1196 b,0,70169.0,43.91083333333333,292.37083356722997,140.56134692370475,
2957,Kepler-462 b,0,71957.0,43.814166666666665,299.82083357319,34.44254990925702,
2958,Kepler-1441 b,0,70493.0,43.124722222222225,293.72083356830996,73.0250757666936,
2959,HD 185269 b,2,70631.74092,28.49986263888889,294.2989207354391,160.6619128071129,50.28
2960,Kepler-538 b,0,71397.0,49.623333333333335,297.48750023799,80.16429640982545,
2961,HD 80606 b,2,33757.0,50.603611111111114,140.65416677918998,82.77952189479623,58.4
2962,HIP 14810 b,0,11474.0,21.09722222222222,47.80833337158,82.89532776363883,52.9
2963,HIP 14810 c,0,11474.0,21.09722222222222,47.80833337158,82.89532776363883,52.9
2964,HIP 14810 d,0,11474.0,21.09722222222222,47.80833337158,82.89532776363883,52.9
2965,Gliese 649 b,0,61089.0,25.74416666666667,254.53750020362997,83.488284351058,10.34
2966,GJ 649.02,0,61089.0,25.74416666666667,254.53750020362997,83.488284351058,10.34
2967,Kepler-720 b,0,71673.0,44.170833333333334,298.63750023891,79.35042657414327,
2968,Kepler-117 c,0,69310.326,48.040225,288.7930252310344,105.69963069269994,1430.0
2969,Kepler-117 b,0,69310.326,48.040225,288.7930252310344,105.69963069269994,1430.0
2970,KOI-142 b,0,69875.0,40.66916666666666,291.14583356624996,39.7637935830352,385.0
2971,KOI-142 c,0,69875.0,40.66916666666666,291.14583356624996,39.7637935830352,385.0
2972,Kepler-1082 b,0,69446.0,50.59861111111111,289.35833356482,107.33719826341805,
2973,HD 8535 b,0,5017.0,-40.73027777777778,20.90416668339,129.4806048780053,52.5
2974,Kepler-844 b,0,69086.0,48.774166666666666,287.85833356361996,108.66453211652453,
2975,HD 17092 b,0,9982.0,49.653055555555554,41.59166669994,129.57097317622,109.0
2976,HD 154088 b,0,61468.0,-27.41722222222222,256.11666687155997,78.1951187354621,17.8
2977,Kepler-1386 b,0,67398.0,42.63611111111111,280.82500022465996,122.26999822346049,
2978,HD 86081 b,0,35766.0,-2.191666666666667,149.02500011921998,148.62511687490735,91.0
2979,Kepler-806 b,0,71042.0,44.85333333333333,296.00833357014,91.49975641510115,
2980,Kepler-364 c,0,67576.0,47.39861111111111,281.56666689191997,84.0454069939098,872.59
2981,Kepler-364 b,0,67576.0,47.39861111111111,281.56666689191997,84.0454069939098,872.59
2982,Kepler-981 b,0,69419.7,47.65,289.24875023139896,132.94985439848386,
2983,HATS-20 b,0,47552.0,-44.590555555555554,198.13333349183998,91.23727474438051,454.0
2984,Kepler-1448 b,0,69088.0,50.595555555555556,287.86666689696,113.72158379874087,
2985,Kepler-965 b,0,71644.0,41.89111111111111,298.51666690547995,126.83874755994617,
2986,Kepler-438 b,0,67595.0,41.95108333333334,281.64583355865,108.36945193712593,145.0
2987,Kepler-1521 b,0,70246.0,37.835,292.69166690082,117.1602690158501,
2988,Gliese 3021 A b,2,972.0,-78.14888888888889,4.050000003239999,67.91759915556455,17.62
2989,Gliese 676 A d,2,63011.0,-50.363055555555555,262.54583354336995,66.10069103975941,16.5
2990,Gliese 676 A e,2,63011.0,-50.363055555555555,262.54583354336995,66.10069103975941,16.5
2991,Gliese 676 A b,2,63011.0,-50.363055555555555,262.54583354336995,66.10069103975941,16.5
2992,Gliese 676 A c,2,63011.0,-50.363055555555555,262.54583354336995,66.10069103975941,16.5
2993,Kepler-722 b,0,69663.0,44.55638888888888,290.26250023220996,42.65394116084988,
2994,Kepler-722 c,0,69663.0,44.55638888888888,290.26250023220996,42.65394116084988,
2995,Kepler-1488 b,0,68795.0,49.937777777777775,286.64583356264995,106.27431096375021,
2996,Kepler-1064 b,0,70018.0,37.68888888888888,291.74166690005995,128.75955860341855,
2997,Kepler-26 b,0,68385.0,46.56638888888889,284.93750022794995,13.4432874915354,482.39
2998,Kepler-26 c,0,68385.0,46.56638888888889,284.93750022794995,13.4432874915354,482.39
2999,Kepler-26 d,0,68385.0,46.56638888888889,284.93750022794995,13.4432874915354,482.39
3000,Kepler-26 e,0,68385.0,46.56638888888889,284.93750022794995,13.4432874915354,482.39
3001,HD 2039 b,0,1460.0,-55.35,6.083333338199999,45.8658559968693,89.8
3002,Kepler-478 b,0,70197.0,46.19611111111111,292.48750023399,91.67697226774855,
3003,HD 59686 b,0,27108.0,17.085833333333333,112.95000009035999,123.950579724971,92.0
3004,HIP 57050 b,0,42105.0,42.75194444444445,175.43750014034998,98.68549274535906,11.0
3005,Fomalhaut b,2,82659.0,-28.377777777777776,344.41250027552996,89.0440667742102,7.704
3006,Kepler-1047 b,0,69275.0,50.788888888888884,288.64583356425,37.80598309755596,
3007,Kepler-1047 c,0,69275.0,50.788888888888884,288.64583356425,37.80598309755596,
3008,KOI-830 b,0,69740.0,40.5775,290.5833335658,122.21921828186139,720.0
3009,CoRoT-3 b,0,70093.0,0.12194444444444445,292.05416690030995,105.10744428492039,680.0
3010,HD 30562 b,0,17316.0,-4.325833333333333,72.15000005771999,48.500185156638615,26.5
3011,Kepler-1120 b,0,69819.0,42.28666666666666,290.91250023273,110.5817159019362,
3012,HD 132563 B b,2,53901.519,44.04314722222222,224.58966267967173,121.2355845813382,96.0
3013,Kepler-230 b,0,68572.0,48.505833333333335,285.71666689524,114.01238413416118,894.5
3014,Kepler-230 c,0,68572.0,48.505833333333335,285.71666689524,114.01238413416118,894.5
3015,WASP-71 b,0,7023.0,0.7588888888888888,29.26250002341,106.03084301058593,200.0
3016,HD 34445 b,0,19060.98051,7.353347444444444,79.4207521885366,79.02555457610961,46.5
3017,Omega Serpentis b,0,57017.55,2.196511111111111,237.57312519005848,64.73553771413424,83.8
3018,Kepler-96 b,0,71297.0,40.525,297.07083357099,131.5320534213796,128.0
3019,Kepler-1227 b,0,68896.0,41.875,287.06666689632,118.18732811252258,
3020,Kepler-888 b,0,70925.0,49.73861111111111,295.52083356975,109.73788254493364,
3021,HIP 57274 b,0,42281.0,30.959166666666665,176.17083347426998,62.94691542235336,25.92
3022,HIP 57274 c,0,42281.0,30.959166666666665,176.17083347426998,62.94691542235336,25.92
3023,HIP 57274 d,0,42281.0,30.959166666666665,176.17083347426998,62.94691542235336,25.92
3024,Kepler-334 c,0,68913.0,47.115,287.13750022971,22.608674351005504,439.8
3025,Kepler-334 b,0,68913.0,47.115,287.13750022971,22.608674351005504,439.8
3026,Kepler-334 d,0,68913.0,47.115,287.13750022971,22.608674351005504,439.8
3027,Kepler-297 b,0,67970.0,48.777499999999996,283.2083335599,117.22734197440042,684.83
3028,Kepler-297 c,0,67970.0,48.777499999999996,283.2083335599,117.22734197440042,684.83
3029,Kepler-36 b,0,69900.0,49.23166666666667,291.250000233,137.5373241527243,436.93699999999995
3030,Kepler-36 c,0,69900.0,49.23166666666667,291.250000233,137.5373241527243,436.93699999999995
3031,HATS-29 b,0,32423.0,-53.89333333333333,135.09583344140998,124.68664403099326,351.0
3032,Kepler-1428 b,0,71434.0,49.595,297.64166690478,109.08165164910638,
3033,HD 142415 b,0,57460.0,-59.8,239.4166668582,71.15032234027355,34.2
3034,WASP-107 b,0,45213.0,-9.14611111111111,188.38750015071,40.4628786243969,
3035,Kepler-956 b,0,70207.0,49.06166666666666,292.52916690069,132.7817053142943,
3036,Kepler-110 b,0,70302.0,48.60277777777778,292.92500023433996,108.30146111167944,532.42
3037,Kepler-110 c,0,70302.0,48.60277777777778,292.92500023433996,108.30146111167944,532.42
3038,Kepler-152 b,0,68847.0,41.98888888888889,286.86250022948997,137.31792415076967,456.33
3039,Kepler-152 c,0,68847.0,41.98888888888889,286.86250022948997,137.31792415076967,456.33
3040,KIC 9663113 b,0,71290.901,46.328700000000005,297.0454210709696,109.88207141799562,
3041,KOI-179.01,0,71290.901,46.328700000000005,297.0454210709696,109.88207141799562,
3042,Kepler-1470 b,0,69287.0,39.88305555555556,288.69583356428996,101.61259565662355,
3043,Kepler-276 c,0,70456.0,39.03611111111111,293.56666690151997,55.26876109947766,1559.37
3044,Kepler-276 b,0,70456.0,39.03611111111111,293.56666690151997,55.26876109947766,1559.37
3045,Kepler-276 d,0,70456.0,39.03611111111111,293.56666690151997,55.26876109947766,1559.37
3046,Kepler-978 b,0,68811.0,43.04333333333333,286.71250022937,112.25158576725673,
3047,Kepler-1298 b,0,68261.0,49.10611111111111,284.42083356087,113.513201934723,
3048,WASP-25 b,0,46886.0,-26.477777777777778,195.35833348961998,108.88809654419997,169.0
3049,Kepler-719 b,0,70929.0,43.88444444444444,295.53750023643,127.92035806479586,
3050,Kepler-948 b,0,70392.0,41.52333333333333,293.30000023464,143.4752362769635,
3051,Kepler-1280 b,0,70458.0,45.38444444444444,293.57500023486,74.68807459734622,
3052,Kepler-1254 b,0,68442.0,48.769999999999996,285.17500022814,117.28188102730955,
3053,Kepler-1254 c,0,68442.0,48.769999999999996,285.17500022814,117.28188102730955,
3054,Kepler-1254 d,0,68442.0,48.769999999999996,285.17500022814,117.28188102730955,
3055,Kepler-338 b,0,67914.0,40.784166666666664,282.97500022637996,19.985504828276255,545.29
3056,Kepler-338 c,0,67914.0,40.784166666666664,282.97500022637996,19.985504828276255,545.29
3057,Kepler-338 d,0,67914.0,40.784166666666664,282.97500022637996,19.985504828276255,545.29
3058,Kepler-338 e,0,67914.0,40.784166666666664,282.97500022637996,19.985504828276255,545.29
3059,Kepler-318 b,0,71635.0,46.79361111111111,298.47916690545,73.68902080376998,605.0
3060,Kepler-318 c,0,71635.0,46.79361111111111,298.47916690545,73.68902080376998,605.0
3061,Kepler-985 b,0,69635.0,44.05,290.14583356544995,138.93754337202765,
3062,HD 564 b,0,592.82123,-49.73217761111111,2.470088460309404,7.862196790914148,53.6
3063,WASP-157 b,0,48397.0,-7.3175,201.65416682798997,115.02798075621308,
3064,Kepler-445 b,0,71696.668,46.49863333333334,298.73611690565554,17.07647549665508,90.0
3065,Kepler-445 c,0,71696.668,46.49863333333334,298.73611690565554,17.07647549665508,90.0
3066,Kepler-445 d,0,71696.668,46.49863333333334,298.73611690565554,17.07647549665508,90.0
3067,Kepler-1517 b,0,69074.0,43.18888888888888,287.80833356358,79.99482348686846,
3068,Kepler-1245 b,0,69779.0,43.26083333333333,290.74583356592996,126.34253961162175,
3069,Kepler-1245 c,0,69779.0,43.26083333333333,290.74583356592996,126.34253961162175,
3070,Kepler-66 b,0,70556.0,46.687777777777775,293.98333356852,131.85321320452377,1107.0
3071,Kepler-528 b,0,70964.0,47.74805555555556,295.68333356987995,154.45468786308226,
3072,Kepler-112 b,0,71275.0,43.209722222222226,296.97916690424995,149.61289851129555,495.55
3073,Kepler-112 c,0,71275.0,43.209722222222226,296.97916690424995,149.61289851129555,495.55
3074,Kepler-421 b,0,67981.0,45.08777777777778,283.25416689327,56.60116436416381,320.0
3075,Kepler-388 b,0,68358.0,44.60861111111111,284.82500022785996,54.205081018796015,399.01
3076,Kepler-388 c,0,68358.0,44.60861111111111,284.82500022785996,54.205081018796015,399.01
3077,Kepler-589 b,0,67354.0,47.75194444444445,280.64166689117997,71.93028823080724,
3078,Kepler-1003 b,0,70085.0,44.876111111111115,292.02083356695,29.451658224129392,
3079,Kepler-703 b,0,71805.0,41.74277777777778,299.18750023934996,114.08433070932197,
3080,Kepler-792 b,0,70082.0,38.82083333333334,292.00833356694,91.31149940668284,
3081,KOI-183 b,0,70285.0,46.39111111111111,292.85416690094996,100.47303184473797,725.0
3082,Kepler-656 b,0,69199.0,47.38166666666667,288.32916689732997,169.1713034224924,
3083,Kepler-1010 b,0,69406.0,44.14944444444444,289.19166689801995,18.031315199036847,
3084,CoRoT-5 b,0,24307.0,0.8152777777777778,101.27916674768998,70.20491289755735,400.0
3085,Kepler-483 b,0,69995.0,41.88472222222222,291.64583356664997,102.5714081177356,
3086,Kepler-1443 b,0,68025.0,47.066944444444445,283.43750022675,114.06605786292675,
3087,Kepler-786 b,0,70499.0,38.939166666666665,293.74583356833,50.61800270983458,
3088,Kepler-399 d,0,71880.0,40.67055555555555,299.50000023959996,74.58834483914822,543.74
3089,Kepler-399 b,0,71880.0,40.67055555555555,299.50000023959996,74.58834483914822,543.74
3090,Kepler-399 c,0,71880.0,40.67055555555555,299.50000023959996,74.58834483914822,543.74
3091,Kepler-743 b,0,70938.0,42.80638888888888,295.57500023645997,105.81950674581432,
3092,GJ 3323 b,0,18118.0,-5.946111111111112,75.49166672706,75.13281590748663,
3093,GJ 3323 c,0,18118.0,-5.946111111111112,75.49166672706,75.13281590748663,
3094,Gliese 777 A b,2,72217.405,29.896805555555556,300.9058544073913,115.640820332329,15.89
3095,Gliese 777 A c,2,72217.405,29.896805555555556,300.9058544073913,115.640820332329,15.89
3096,Kepler-268 b,0,70074.0,38.055,291.97500023358,91.69385962683549,875.31
3097,Kepler-268 c,0,70074.0,38.055,291.97500023358,91.69385962683549,875.31
3098,Kepler-1106 b,0,69875.0,44.0625,291.14583356624996,132.72013116609352,
3099,HD 95089 b,0,39528.0,1.7291666666666667,164.70000013176,66.2906373552328,139.0
3100,HD 148156 b,0,59297.0,-45.6825,247.07083353098997,119.81302914294623,53.05
3101,Kepler-1515 b,0,69834.0,48.17805555555555,290.97500023277996,137.23585646947916,
3102,Kepler-175 b,0,69492.0,43.876111111111115,289.55000023163996,124.5046031713147,1219.23
3103,Kepler-175 c,0,69492.0,43.876111111111115,289.55000023163996,124.5046031713147,1219.23
3104,Kepler-640 b,0,71048.0,42.13166666666667,296.03333357016,107.57893011353188,
3105,Kepler-1506 b,0,69636.0,41.46472222222223,290.15000023211996,63.639789194397146,
3106,Kepler-966 b,0,71345.0,50.121944444444445,297.27083357115,152.54593446321272,
3107,Kepler-1024 b,0,70068.0,38.251666666666665,291.95000023356,98.83914309485519,
3108,Kepler-899 b,0,71396.0,40.68083333333333,297.48333357132,64.54821041926512,
3109,HD 219828 b,0,83927.0,18.645833333333332,349.69583361309,39.70023946218157,81.1
3110,HD 7449 b,2,4469.32198,-4.952612722222223,18.622174931564405,53.368930733436585,38.9
3111,HD 7449 c,2,4469.32198,-4.952612722222223,18.622174931564405,53.368930733436585,38.9
3112,Kepler-1249 b,0,71255.0,44.37166666666667,296.89583357084996,79.22071055925724,
3113,Kepler-621 b,0,69823.0,39.91416666666667,290.92916689940995,53.914048598419825,
3114,HD 175370 b,0,67980.0,43.71361111111111,283.2500002266,38.676995794283904,272.0
3115,Kepler-604 b,0,70156.0,42.62638888888889,292.31666690052,118.6614775608574,
3116,Kepler-302 c,0,70636.0,43.62916666666667,294.31666690211995,105.39821749138308,1712.49
3117,Kepler-302 b,0,70636.0,43.62916666666667,294.31666690211995,105.39821749138308,1712.49
3118,Kepler-27 b,0,70136.0,41.08583333333333,292.23333356712,128.79160492888963,991.22
3119,Kepler-27 c,0,70136.0,41.08583333333333,292.23333356712,128.79160492888963,991.22
3120,HD 39194 b,0,20672.0,-69.85638888888889,86.13333340224,116.12580912771904,25.9
3121,HD 39194 c,0,20672.0,-69.85638888888889,86.13333340224,116.12580912771904,25.9
3122,HD 39194 d,0,20672.0,-69.85638888888889,86.13333340224,116.12580912771904,25.9
3123,Kepler-964 b,0,70872.0,40.556666666666665,295.30000023623995,71.8866838666311,
3124,WASP-69 b,0,75606.0,-4.905555555555556,315.02500025202,68.98145647621145,50.0
3125,Kepler-1059 b,0,69413.0,41.70638888888889,289.22083356470995,145.30526128765592,
3126,HD 196885 A b,2,74391.0,11.249444444444444,309.96250024796996,121.25844490055574,33.0
3127,Kepler-402 c,0,69208.0,43.35444444444445,288.36666689735995,160.43776579750693,712.9
3128,Kepler-402 e,0,69208.0,43.35444444444445,288.36666689735995,160.43776579750693,712.9
3129,Kepler-402 b,0,69208.0,43.35444444444445,288.36666689735995,160.43776579750693,712.9
3130,Kepler-402 d,0,69208.0,43.35444444444445,288.36666689735995,160.43776579750693,712.9
3131,Kepler-1561 b,0,71262.0,43.56638888888889,296.92500023753996,133.0319522564199,
3132,Kepler-1300 b,0,69368.0,40.08694444444445,289.03333356456,108.29713040428851,
3133,Kepler-705 b,0,69482.0,41.81222222222222,289.50833356493996,143.6116500973132,
3134,HATS-26 b,0,34782.0,-27.58555555555556,144.92500011593998,73.61179896263893,907.0
3135,Kepler-1220 b,0,71297.0,42.97777777777778,297.07083357099,83.5814958249861,
3136,Kepler-206 c,0,69992.0,41.83361111111111,291.63333356664,113.02343990082325,661.32
3137,Kepler-206 b,0,69992.0,41.83361111111111,291.63333356664,113.02343990082325,661.32
3138,Kepler-206 d,0,69992.0,41.83361111111111,291.63333356664,113.02343990082325,661.32
3139,KOI-1860 b,0,69973.67,39.22727777777778,291.5569585665789,67.85147155463335,
