PlanetIdentifier,TypeFlag,RightAscension,DeclinationAccurate,RightAscensionInDegrees,AngleBtwEarthExoplanetInDeg,DistFromEarthParsec,ListsPlanetIsOn
Kepler-379 c,0,70968.0,38.94555555555555,295.70000023655996,84.07237548734078,758.7,0
Kepler-379 b,0,70968.0,38.94555555555555,295.70000023655996,84.07237548734078,758.7,0
HD 173416 b,0,67416.0,36.556666666666665,280.90000022472,110.48268276854883,135.0,0
HAT-P-6 b,0,85146.0,42.46611111111111,354.77500028381996,110.22402137202674,200.0,0
Kepler-226 c,0,70170.0,47.880833333333335,292.3750002339,69.3581100632986,1017.85,0
Kepler-226 b,0,70170.0,47.880833333333335,292.3750002339,69.3581100632986,1017.85,0
Kepler-226 d,0,70170.0,47.880833333333335,292.3750002339,69.3581100632986,1017.85,0
Kepler-400 b,0,69826.0,40.480000000000004,290.94166689942,100.40706682048248,716.62,0
Kepler-400 c,0,69826.0,40.480000000000004,290.94166689942,100.40706682048248,716.62,0
Kepler-113 c,0,69119.0,50.94416666666666,287.99583356372995,85.56164663211783,255.9,0
Kepler-113 b,0,69119.0,50.94416666666666,287.99583356372995,85.56164663211783,255.9,0
Kepler-454 b,0,68994.841,38.228875,287.47850439664944,125.70715098455803,200.0,0
Kepler-454 c,0,68994.841,38.228875,287.47850439664944,125.70715098455803,200.0,0
Kepler-454 d,0,68994.841,38.228875,287.47850439664944,125.70715098455803,200.0,1
KOI-285 b,0,69381.0,41.56305555555555,289.08750023127,161.2727473916917,367.56,0
KOI-285 c,0,69381.0,41.56305555555555,289.08750023127,161.2727473916917,367.56,0
KOI-285 d,0,69381.0,41.56305555555555,289.08750023127,161.2727473916917,367.56,0
HD 13189 b,0,7780.0,32.31638888888889,32.416666692599996,43.02554707923256,185.0,0
HAT-P-27 b,0,53464.0,5.947222222222223,222.76666684487998,107.85467974780362,204.0,0
Kepler-405 c,0,69938.0,38.34,291.40833356646,104.4803654747654,1513.02,0
Kepler-405 b,0,69938.0,38.34,291.40833356646,104.4803654747654,1513.02,0
Kepler-29 b,0,71603.0,47.49111111111111,298.34583357200995,63.16343662738424,1246.0,0
Kepler-29 c,0,71603.0,47.49111111111111,298.34583357200995,63.16343662738424,1246.0,0
Kepler-21 b,2,68966.83535,38.71401647222223,287.36181418822275,39.43771733162254,112.9,2
HAT-P-52 b,0,10253.2,29.022388888888887,42.721666700844,65.98737173819725,385.0,0
FU Tau B,0,15815.386,25.050847222222224,65.89744171938462,90.43051633402719,140.0,0
Kepler-403 b,0,69581.0,46.74444444444445,289.92083356526996,101.90216582126008,605.63,0
Kepler-403 c,0,69581.0,46.74444444444445,289.92083356526996,101.90216582126008,605.63,0
Kepler-403 d,0,69581.0,46.74444444444445,289.92083356526996,101.90216582126008,605.63,0
Kepler-389 b,0,70070.0,44.9,291.95833356689997,91.88397379045682,1101.76,0
Kepler-389 c,0,70070.0,44.9,291.95833356689997,91.88397379045682,1101.76,0
ROXs 42 B b,1,59475.0,-23.459999999999997,247.81250019824998,62.26898357305579,120.0,4
HD 73534 b,0,31156.0,12.960277777777778,129.81666677052,93.12313627369116,96.99,0
HD 178911 B b,2,68943.0,34.599722222222226,287.26250022981,82.14801022311694,46.73,2
HD 65216 b,0,28421.0,-62.35277777777778,118.42083342806998,4.341869964791026,34.3,0
HD 65216 c,0,28421.0,-62.35277777777778,118.42083342806998,4.341869964791026,34.3,0
HAT-P-42 b,0,32482.0,6.097222222222222,135.34166677494,119.96046815143372,447.0,0
DP Leo b,1,40636.0,17.961388888888887,169.31666680211998,77.99669120113614,400.0,4
HD 216435 b,0,82417.0,-47.40194444444444,343.40416694139,77.48993580572825,33.3,0
CoRoT-16 b,0,66846.0,-5.9975,278.52500022282,139.24849533016433,840.0,0
Kepler-252 c,0,70939.0,44.545833333333334,295.57916690313,18.37556807269119,337.11,0
Kepler-252 b,0,70939.0,44.545833333333334,295.57916690313,18.37556807269119,337.11,0
HD 11964 A b,2,7029.0,-9.757777777777779,29.28750002343,47.79390899774478,33.98,2
HD 11964 A c,2,7029.0,-9.757777777777779,29.28750002343,47.79390899774478,33.98,2
WASP-50 b,0,10485.0,-9.101944444444445,43.68750003495,55.15633100241088,230.0,0
Kepler-331 b,0,70040.0,39.30722222222222,291.8333335668,68.36150123471069,466.86,0
Kepler-331 c,0,70040.0,39.30722222222222,291.8333335668,68.36150123471069,466.86,0
Kepler-331 d,0,70040.0,39.30722222222222,291.8333335668,68.36150123471069,466.86,0
HD 209458 b,0,79390.0,18.884444444444444,330.79166693129997,23.82575888586642,47.0,0
KOI-135 b,0,68458.0,46.66833333333333,285.24166689486,122.29481134232105,1950.0,0
WASP-72 b,0,9849.0,-29.83111111111111,41.037500032829996,67.26188710679921,340.0,0
Gamma Leonis b,2,37198.427,19.841258333333332,154.99344595732808,34.56727346238194,38.5,2
HD 27894 b,0,15647.0,-58.58916666666667,65.19583338548999,138.55458638560532,42.37,0
Kepler-381 c,0,68443.0,43.83083333333334,285.17916689480995,110.1593819918589,243.23,0
Kepler-381 b,0,68443.0,43.83083333333334,285.17916689480995,110.1593819918589,243.23,0
HD 129445 b,0,53163.0,-67.2375,221.51250017720997,74.38203650322602,67.61,0
Kepler-208 b,0,70533.0,42.52777777777778,293.88750023511,116.29346674570648,925.47,0
Kepler-208 c,0,70533.0,42.52777777777778,293.88750023511,116.29346674570648,925.47,0
Kepler-208 e,0,70533.0,42.52777777777778,293.88750023511,116.29346674570648,925.47,0
Kepler-208 d,0,70533.0,42.52777777777778,293.88750023511,116.29346674570648,925.47,0
EPIC 201393098 b,0,40102.505,-0.9342444444444444,167.0937709670083,92.87340416545196,433.0,0
HD 33283 b,0,18481.0,-25.202777777777776,77.00416672827,27.119966626162167,86.0,0
Kepler-114 c,0,70589.0,48.349444444444444,294.12083356862996,112.19286074145016,267.07,0
Kepler-114 b,0,70589.0,48.349444444444444,294.12083356862996,112.19286074145016,267.07,0
Kepler-114 d,0,70589.0,48.349444444444444,294.12083356862996,112.19286074145016,267.07,0
Kepler-85 b,0,69833.0,45.290277777777774,290.97083356610995,53.730621536685014,804.74,0
Kepler-85 c,0,69833.0,45.290277777777774,290.97083356610995,53.730621536685014,804.74,0
Kepler-85 d,0,69833.0,45.290277777777774,290.97083356610995,53.730621536685014,804.74,0
Kepler-85 e,0,69833.0,45.290277777777774,290.97083356610995,53.730621536685014,804.74,0
Kepler-256 c,0,70219.0,46.09722222222222,292.57916690073,50.54435433603355,1394.65,0
Kepler-256 d,0,70219.0,46.09722222222222,292.57916690073,50.54435433603355,1394.65,0
Kepler-256 b,0,70219.0,46.09722222222222,292.57916690073,50.54435433603355,1394.65,0
Kepler-256 e,0,70219.0,46.09722222222222,292.57916690073,50.54435433603355,1394.65,0
HD 30669 b,0,17308.48561,-27.580702805555553,72.11869009936161,73.16458796373679,57.1,0
Gliese 221 b,0,21180.0,-4.005277777777778,88.2500000706,31.224036052010216,20.0,0
Gliese 221 c,0,21180.0,-4.005277777777778,88.2500000706,31.224036052010216,20.0,0
HD 181720 b,0,69773.0,-31.08083333333333,290.72083356590997,119.08633592478672,56.0,0
HD 16417 b,0,9419.0,-33.42194444444444,39.24583336473,109.03938538782282,25.5,0
Kepler-267 b,0,71959.0,47.157222222222224,299.82916690652996,78.22282716748927,415.67,0
Kepler-267 c,0,71959.0,47.157222222222224,299.82916690652996,78.22282716748927,415.67,0
Kepler-267 d,0,71959.0,47.157222222222224,299.82916690652996,78.22282716748927,415.67,0
HD 69830 b,0,29903.0,-11.368055555555555,124.59583343300999,53.76565999981668,12.6,0
HD 69830 c,0,29903.0,-11.368055555555555,124.59583343300999,53.76565999981668,12.6,0
HD 69830 d,0,29903.0,-11.368055555555555,124.59583343300999,53.76565999981668,12.6,0
WASP-12 b,2,23433.0,29.672222222222224,97.63750007811,119.41326609975482,250.0,2
HD 23596 b,0,13680.0,40.53055555555555,57.0000000456,125.38797353295368,52.0,0
OGLE-TR-132 b,0,39034.0,-60.043055555555554,162.64166679678,121.62613424485578,1500.0,0
Gliese 433 b,0,41727.0,-31.459999999999997,173.86250013908997,102.33762960422624,9.04,0
Gliese 433 c,0,41727.0,-31.459999999999997,173.86250013908997,102.33762960422624,9.04,1
Kepler-380 b,0,67774.0,48.75888888888889,282.39166689257996,112.47235912336649,811.74,0
Kepler-380 c,0,67774.0,48.75888888888889,282.39166689257996,112.47235912336649,811.74,0
HD 67087 b,0,29259.75457,31.55131613888889,121.91564413919917,149.00677736971835,88.8,0
HD 67087 c,0,29259.75457,31.55131613888889,121.91564413919917,149.00677736971835,88.8,0
WASP-84 b,0,31466.0,1.86,131.10833343822,55.981151864480864,125.0,0
Kepler-98 b,0,68559.0,37.964444444444446,285.66250022852995,55.036346173949916,437.2,0
HD 43691 b,0,22775.0,41.092222222222226,94.89583340924999,48.83882906895887,93.2,0
WASP-104 b,0,38544.0,7.4350000000000005,160.60000012848,51.52270166004586,143.0,0
HD 46375 A b,2,23592.0,5.462777777777778,98.30000007864,150.62308667511053,33.4,2
Kepler-171 b,0,71225.0,41.75527777777778,296.77083357074997,76.16672628146698,854.42,0
Kepler-171 c,0,71225.0,41.75527777777778,296.77083357074997,76.16672628146698,854.42,0
Kepler-171 d,0,71225.0,41.75527777777778,296.77083357074997,76.16672628146698,854.42,0
HD 147018 b,0,58980.0,-60.31111111111112,245.75000019659998,38.140194398005825,42.96,0
HD 147018 c,0,58980.0,-60.31111111111112,245.75000019659998,38.140194398005825,42.96,0
CoRoT-20 b,0,23453.0,0.22694444444444445,97.72083341150999,106.53185447757643,1230.0,0
Kepler-346 b,0,69122.0,46.1175,288.00833356374,73.49542832963405,1384.64,0
Kepler-346 c,0,69122.0,46.1175,288.00833356374,73.49542832963405,1384.64,0
Kepler-323 c,0,69931.0,38.12722222222222,291.37916689977,131.76260085411613,499.35,0
Kepler-323 b,0,69931.0,38.12722222222222,291.37916689977,131.76260085411613,499.35,0
HD 136418 b,0,55147.0,41.733333333333334,229.77916685049,77.96931989444344,98.2,0
Kepler-232 b,0,70995.0,51.12166666666667,295.81250023664995,46.51475814291466,1323.08,0
Kepler-232 c,0,70995.0,51.12166666666667,295.81250023664995,46.51475814291466,1323.08,0
HD 98219 b,0,40667.0,-22.024722222222223,169.44583346889,154.6473664039811,134.0,0
TrES-2,2,68834.0,49.31638888888889,286.80833356278,80.56638575459851,213.0,2
Kepler-398 b,0,69952.0,40.343611111111116,291.46666689984,110.09832783343468,187.15,0
Kepler-398 c,0,69952.0,40.343611111111116,291.46666689984,110.09832783343468,187.15,0
Kepler-398 d,0,69952.0,40.343611111111116,291.46666689984,110.09832783343468,187.15,0
HATS-23 b,0,68728.0,-49.0675,286.36666689576,47.29279984146613,747.0,0
HD 25171 b,0,14149.0,-64.81333333333333,58.95416671382999,90.2609261806199,55.0,0
HD 109271 b,0,45215.0,-10.378333333333332,188.39583348404997,89.30560648447722,62.0,0
HD 109271 c,0,45215.0,-10.378333333333332,188.39583348404997,89.30560648447722,62.0,0
WASP-2 A b,2,73854.0,6.429444444444445,307.72500024617995,41.78130130889836,165.8,2
WASP-109 b,0,55693.23,-15.589222222222222,232.0551251856441,30.12786862090347,330.0,0
MOA-2010-BLG-477L b,0,65167.0,-30.545555555555556,271.52916688388996,84.82487900553404,2300.0,0
K2-39 b,0,81568.0,-8.022777777777778,339.86666693855994,105.45441937827998,255.0,0
HD 180314 b,0,69290.0,31.860277777777778,288.70833356429995,131.41876650560513,132.0,0
HD 217107 b,0,82695.5,-1.6046111111111112,344.56458360898495,114.92835766446908,19.86,0
HD 217107 c,0,82695.5,-1.6046111111111112,344.56458360898495,114.92835766446908,19.86,0
Kepler-349 b,0,70482.0,44.61555555555556,293.67500023494,67.11198373683617,987.72,0
Kepler-349 c,0,70482.0,44.61555555555556,293.67500023494,67.11198373683617,987.72,0
FW Tau b,1,16170.0,26.281388888888888,67.3750000539,60.629772864949985,145.0,4
beta Pic b,0,20837.0,-50.93361111111111,86.82083340278999,62.277714070107216,19.3,0
HD 153950 b,0,61470.86989,-42.69022875,256.1286247465696,51.838782510325245,49.5,0
Kepler-240 c,0,69878.0,40.75,291.15833356625996,138.45042366975247,840.27,0
Kepler-240 b,0,69878.0,40.75,291.15833356625996,138.45042366975247,840.27,0
HD 204941 b,0,77544.0,-19.0425,323.10000025847995,68.4098638087377,27.0,0
Kepler-440 b,0,68483.99,41.452194444444444,285.3499585616133,110.6538398429208,261.0,0
11 Com b,0,44443.0,17.79277777777778,185.17916681480997,83.85054494042657,88.9,0
HD 149026 b,0,59429.0,38.34722222222222,247.62083353142998,27.495939710556325,78.9,0
HD 96167 b,0,39915.0,-9.70861111111111,166.31250013304998,58.63810403272085,84.0,0
NGC 4349 No 127 b,0,44648.0,-60.12833333333333,186.03333348215997,35.20123314600275,2176.0,7
WASP-90 b,0,75728.0,7.056666666666667,315.53333358576,46.82622272974248,340.0,0
HD 101930 b,0,42210.0,-57.99333333333333,175.8750001407,119.20698182473235,30.49,0
Kepler-219 b,0,69297.0,46.7625,288.73750023098995,39.18570740428773,953.85,0
Kepler-219 c,0,69297.0,46.7625,288.73750023098995,39.18570740428773,953.85,0
Kepler-219 d,0,69297.0,46.7625,288.73750023098995,39.18570740428773,953.85,0
KELT-12 b,0,64234.0,36.57027777777778,267.64166688077995,101.31377458579384,360.0,0
HIP 41378 b,0,30388.0,10.080277777777777,126.61666676795998,157.0392063971223,116.0,0
HIP 41378 c,0,30388.0,10.080277777777777,126.61666676795998,157.0392063971223,116.0,0
HIP 41378 d,0,30388.0,10.080277777777777,126.61666676795998,157.0392063971223,116.0,0
HIP 41378 e,0,30388.0,10.080277777777777,126.61666676795998,157.0392063971223,116.0,0
HIP 41378 f,0,30388.0,10.080277777777777,126.61666676795998,157.0392063971223,116.0,0
Kepler-439 b,0,67392.38,44.034,280.8015835579746,153.58183241178654,693.0,0
LkCa 15 b,0,16758.0,22.350833333333334,69.82500005585999,106.13313154927025,145.0,0
PSO J318.5-22,3,76448.0,22.860000000000003,318.53333358815996,104.00017625106643,24.6,8
HD 13808 b,0,7963.0,-52.25611111111111,33.17916669321,137.11963309094682,28.6,0
HD 13808 c,0,7963.0,-52.25611111111111,33.17916669321,137.11963309094682,28.6,0
HD 175607 b,0,68465.49,-65.80731944444445,285.2728752282183,84.42795547209964,45.27,0
HD 175607 c,0,68465.49,-65.80731944444445,285.2728752282183,84.42795547209964,45.27,1
HIP 63242 b,0,46652.0,-64.3536111111111,194.38333348883998,115.75431677814404,135.0,0
HD 113337 b,0,46907.0,63.61027777777778,195.44583348969,45.709784979169086,36.9,0
KOI-188 b,0,69686.0,40.56777777777778,290.35833356562,12.291624798660159,650.0,0
Kepler-174 b,0,68985.0,43.831944444444446,287.43750022995,34.54646542812896,360.14,0
Kepler-174 c,0,68985.0,43.831944444444446,287.43750022995,34.54646542812896,360.14,0
Kepler-174 d,0,68985.0,43.831944444444446,287.43750022995,34.54646542812896,360.14,0
HD 142245 b,0,57176.0,15.430555555555555,238.23333352391998,7.214382802422262,109.0,0
WASP-18 b,0,5845.0,-44.32222222222222,24.35416668615,51.400940824531276,100.0,0
iota Draconis b,0,55495.0,58.965833333333336,231.22916685164998,114.0866683696537,31.5,0
HD 113538 b,0,47097.47691,-51.55707713888889,196.23948728199156,128.321110524754,15.87,0
HD 113538 c,0,47097.47691,-51.55707713888889,196.23948728199156,128.321110524754,15.87,0
HD 102117 b,0,42290.0,-57.296388888888885,176.2083334743,123.63028891761986,42.0,0
HIP 74890 b,0,55097.0,-40.42055555555555,229.57083351698998,62.50191742241005,91.6,0
Kepler-306 c,0,69249.0,40.61611111111111,288.53750023082995,143.20338356128846,772.83,0
Kepler-306 b,0,69249.0,40.61611111111111,288.53750023082995,143.20338356128846,772.83,0
Kepler-306 d,0,69249.0,40.61611111111111,288.53750023082995,143.20338356128846,772.83,0
Kepler-306 e,0,69249.0,40.61611111111111,288.53750023082995,143.20338356128846,772.83,0
HD 166724 b,0,65640.0,-41.42472222222222,273.5000002188,29.576931714718263,42.3,0
WASP-65 b,0,32008.0,8.523055555555556,133.36666677335998,97.41480812600864,310.0,0
WASP-7 b,0,74650.0,-38.77472222222222,311.04166691549995,137.3994647358807,140.0,0
HD 147513 A b,2,59041.0,-38.80722222222222,246.00416686346998,122.42564616540012,12.9,2
HD 89307 b,0,37101.0,12.620833333333334,154.58750012367,151.02957891551844,30.9,0
EPIC 201549860 b,2,40824.739,1.2859555555555555,170.1030793027491,55.32112287072899,249.0,3
HIP 68468 b,0,50464.0,-31.756944444444443,210.26666683487997,98.31683138586862,87.8,0
HIP 68468 c,0,50464.0,-31.756944444444443,210.26666683487997,98.31683138586862,87.8,0
WASP-85 A b,2,42218.01,6.563722222222222,175.9083751407267,46.98526759676341,128.0,2
HD 114762 b,2,47539.0,17.516944444444444,198.07916682513,114.60303239806038,39.46,2
Kepler-198 b,0,69761.0,38.69083333333333,290.67083356587,99.3825007239883,516.78,0
Kepler-198 c,0,69761.0,38.69083333333333,290.67083356587,99.3825007239883,516.78,0
Kepler-198 d,0,69761.0,38.69083333333333,290.67083356587,99.3825007239883,516.78,0
EPIC 201617985 b,0,43077.998,2.321475,179.49165847692663,69.45191548475421,111.0,1
HD 33142 b,0,18455.54,-12.013527777777778,76.89808339485181,18.70904308787212,126.0,0
HD 45364 b,0,23138.0,-30.519166666666667,96.40833341045999,57.566286093288774,32.6,0
HD 45364 c,0,23138.0,-30.519166666666667,96.40833341045999,57.566286093288774,32.6,0
Kepler-120 b,0,69094.0,39.33888888888889,287.89166689698,65.51193698941223,267.74,0
Kepler-120 c,0,69094.0,39.33888888888889,287.89166689698,65.51193698941223,267.74,0
BD-10 3166 b,0,39508.7798,-9.229614999999999,164.61991596502924,70.52015241952618,65.19,0
omi CrB b,0,55208.55879,29.616208,230.0356618090285,103.71039531220863,82.8,0
Kepler-390 b,0,69990.0,41.208333333333336,291.6250002333,150.58956456297116,429.55,0
Kepler-390 c,0,69990.0,41.208333333333336,291.6250002333,150.58956456297116,429.55,0
1RXS1609 b,0,58170.0,-20.91722222222222,242.37500019389998,102.16301304265657,145.0,0
HD 984 b,0,850.0,-6.199166666666667,3.5416666694999996,27.968422394775686,47.1,0
HD 219134 b,0,83596.97632,57.16835619444444,348.32073494532324,120.5350153930884,6.546,0
HD 219134 c,0,83596.97632,57.16835619444444,348.32073494532324,120.5350153930884,6.546,0
HD 219134 d,0,83596.97632,57.16835619444444,348.32073494532324,120.5350153930884,6.546,0
HD 219134 e,0,83596.97632,57.16835619444444,348.32073494532324,120.5350153930884,6.546,0
HD 219134 f,0,83596.97632,57.16835619444444,348.32073494532324,120.5350153930884,6.546,0
HD 219134 g,0,83596.97632,57.16835619444444,348.32073494532324,120.5350153930884,6.546,0
KOI-523.02,0,68651.0,45.05305555555555,286.04583356216995,60.68385936371967,1387.37,0
KOI-523.01,0,68651.0,45.05305555555555,286.04583356216995,60.68385936371967,1387.37,0
61 Vir b,0,47904.31427,-17.68880425,199.60130961801437,52.856129256889034,8.52,0
61 Vir c,0,47904.31427,-17.68880425,199.60130961801437,52.856129256889034,8.52,0
61 Vir d,0,47904.31427,-17.68880425,199.60130961801437,52.856129256889034,8.52,0
CoRoT-13 b,0,24653.0,-4.913611111111112,102.72083341550999,71.14903097800624,1310.0,0
Kepler-352 c,0,71975.0,46.051944444444445,299.89583357324994,82.99458468550046,279.58,0
Kepler-352 b,0,71975.0,46.051944444444445,299.89583357324994,82.99458468550046,279.58,0
HD 205739 b,0,77888.0,-30.2625,324.53333359296,46.94043990639769,90.3,0
HD 137388 b,0,56140.0,-79.79527777777777,233.91666685379997,54.12749584210113,38.0,0
HD 102195 b,0,42342.0,2.8213888888888885,176.42500014113998,32.59975860220441,28.98,0
Kepler-201 b,0,70470.0,41.272777777777776,293.62500023489997,82.833411867619,608.78,0
Kepler-201 c,0,70470.0,41.272777777777776,293.62500023489997,82.833411867619,608.78,0
NN Ser (AB) c,1,57176.0,12.913055555555555,238.23333352391998,137.0289905287324,500.0,4
NN Ser (AB) d,1,57176.0,12.913055555555555,238.23333352391998,137.0289905287324,500.0,4
Kepler-393 b,0,69838.0,45.19194444444444,290.99166689946,72.12800104240225,788.49,0
Kepler-393 c,0,69838.0,45.19194444444444,290.99166689946,72.12800104240225,788.49,0
6 Lyn b,0,23447.10797,58.16263358333333,97.69628328649036,65.0950114770357,55.8,0
Kepler-368 b,0,70051.0,45.38777777777778,291.87916690017,73.92004098375685,765.99,0
Kepler-368 c,0,70051.0,45.38777777777778,291.87916690017,73.92004098375685,765.99,0
Kepler-452 b,0,71040.0,44.277499999999996,296.00000023679996,10.359178863990193,430.0,0
Kepler-238 e,0,69095.0,40.63777777777778,287.89583356365,15.830198219737749,1659.85,0
Kepler-238 d,0,69095.0,40.63777777777778,287.89583356365,15.830198219737749,1659.85,0
Kepler-238 c,0,69095.0,40.63777777777778,287.89583356365,15.830198219737749,1659.85,0
Kepler-238 b,0,69095.0,40.63777777777778,287.89583356365,15.830198219737749,1659.85,0
Kepler-238 f,0,69095.0,40.63777777777778,287.89583356365,15.830198219737749,1659.85,0
HD 217786 b,2,82988.205,0.4296277777777778,345.7841877766273,111.57327568553083,54.9,2
